Drumming_bout,Subspecies,Population,Community,Individual,Date,Total_bout_duration,N_hits,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Context_Before,Context_After,Context,IBI_i,IBI,IBI_ms,Pop_com_code,Com_indiv_code,Bout_cv,Bout_npvi,IBI_cluster,Bout_entropy,Days_before_2024,Date_year,Date_month,Date_day
957,Western,Nimba,Tongbongbon,Individual 76,09.06.20,2.90835,14,With,Build-Up,after,1,0,NV,NV,Traveling,8,0.261714,261.714,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.5669977695198735,58.08596370127871,short,0.0,1301.0,2020.0,06,09
957,Western,Nimba,Tongbongbon,Individual 76,09.06.20,2.90835,14,With,Build-Up,after,1,0,NV,NV,Traveling,9,0.42759,427.59000000000003,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.5669977695198735,58.08596370127871,short,0.0,1301.0,2020.0,06,09
957,Western,Nimba,Tongbongbon,Individual 76,09.06.20,2.90835,14,With,Build-Up,after,1,0,NV,NV,Traveling,10,0.475509,475.509,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.5669977695198735,58.08596370127871,short,0.0,1301.0,2020.0,06,09
957,Western,Nimba,Tongbongbon,Individual 76,09.06.20,2.90835,14,With,Build-Up,after,1,0,NV,NV,Traveling,11,0.169561,169.56099999999998,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.5669977695198735,58.08596370127871,short,0.0,1301.0,2020.0,06,09
957,Western,Nimba,Tongbongbon,Individual 76,09.06.20,2.90835,14,With,Build-Up,after,1,0,NV,NV,Traveling,12,0.092153,92.153,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.5669977695198735,58.08596370127871,short,0.0,1301.0,2020.0,06,09
957,Western,Nimba,Tongbongbon,Individual 76,09.06.20,2.90835,14,With,Build-Up,after,1,0,NV,NV,Traveling,13,0.210109,210.10899999999998,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.5669977695198735,58.08596370127871,short,0.0,1301.0,2020.0,06,09
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,1,0.200448,200.44799999999998,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,2,0.096215,96.21499999999999,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,3,0.259246,259.246,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,4,0.160358,160.358,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,5,0.155013,155.013,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,6,0.213811,213.811,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,7,0.211138,211.138,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,8,0.144323,144.323,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,9,0.275282,275.28200000000004,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
959,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.8949,11,With,Build-Up,Climax,1,2,NV,NV,Traveling,10,0.179067,179.067,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.2706017884706862,43.11464557053688,short,0.0,797.0,2021.0,10,26
960,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.0973,7,With,Build-Up,Climax,1,2,NV,NV,Resting,1,0.147985,147.985,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.5014398766366333,69.18531769690628,short,0.0,797.0,2021.0,10,26
960,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.0973,7,With,Build-Up,Climax,1,2,NV,NV,Resting,2,0.064547,64.547,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.5014398766366333,69.18531769690628,short,0.0,797.0,2021.0,10,26
960,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.0973,7,With,Build-Up,Climax,1,2,NV,NV,Resting,3,0.244018,244.018,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.5014398766366333,69.18531769690628,short,0.0,797.0,2021.0,10,26
960,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.0973,7,With,Build-Up,Climax,1,2,NV,NV,Resting,4,0.157431,157.43099999999998,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.5014398766366333,69.18531769690628,short,0.0,797.0,2021.0,10,26
960,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.0973,7,With,Build-Up,Climax,1,2,NV,NV,Resting,5,0.132242,132.242,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.5014398766366333,69.18531769690628,short,0.0,797.0,2021.0,10,26
960,Western,Nimba,Tongbongbon,Individual 74,26.10.21,1.0973,7,With,Build-Up,Climax,1,2,NV,NV,Resting,6,0.351071,351.071,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.5014398766366333,69.18531769690628,short,0.0,797.0,2021.0,10,26
962,Western,Nimba,Tongbongbon,Individual 72,26.10.21,0.89161,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.086396,86.396,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.67388277103428,95.16722308312535,short,2.6165416690705205,797.0,2021.0,10,26
962,Western,Nimba,Tongbongbon,Individual 72,26.10.21,0.89161,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.096764,96.764,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.67388277103428,95.16722308312535,short,2.6165416690705205,797.0,2021.0,10,26
962,Western,Nimba,Tongbongbon,Individual 72,26.10.21,0.89161,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.276468,276.468,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.67388277103428,95.16722308312535,long,2.6165416690705205,797.0,2021.0,10,26
962,Western,Nimba,Tongbongbon,Individual 72,26.10.21,0.89161,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,4,0.079485,79.485,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.67388277103428,95.16722308312535,short,2.6165416690705205,797.0,2021.0,10,26
962,Western,Nimba,Tongbongbon,Individual 72,26.10.21,0.89161,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,5,0.300659,300.659,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.67388277103428,95.16722308312535,long,2.6165416690705205,797.0,2021.0,10,26
962,Western,Nimba,Tongbongbon,Individual 72,26.10.21,0.89161,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,6,0.051838,51.838,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.67388277103428,95.16722308312535,short,2.6165416690705205,797.0,2021.0,10,26
964,Western,Nimba,Tongbongbon,Individual 76,27.10.21,2.87614,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,1,0.195941,195.941,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.7151091016171627,73.87810162186852,short,2.8676687467547968,796.0,2021.0,10,27
964,Western,Nimba,Tongbongbon,Individual 76,27.10.21,2.87614,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,2,0.297411,297.411,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.7151091016171627,73.87810162186852,short,2.8676687467547968,796.0,2021.0,10,27
964,Western,Nimba,Tongbongbon,Individual 76,27.10.21,2.87614,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,3,0.230931,230.93099999999998,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.7151091016171627,73.87810162186852,short,2.8676687467547968,796.0,2021.0,10,27
964,Western,Nimba,Tongbongbon,Individual 76,27.10.21,2.87614,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,4,0.965711,965.711,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.7151091016171627,73.87810162186852,long,2.8676687467547968,796.0,2021.0,10,27
964,Western,Nimba,Tongbongbon,Individual 76,27.10.21,2.87614,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,5,0.227432,227.432,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.7151091016171627,73.87810162186852,short,2.8676687467547968,796.0,2021.0,10,27
964,Western,Nimba,Tongbongbon,Individual 76,27.10.21,2.87614,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,6,0.206438,206.43800000000002,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.7151091016171627,73.87810162186852,short,2.8676687467547968,796.0,2021.0,10,27
964,Western,Nimba,Tongbongbon,Individual 76,27.10.21,2.87614,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,7,0.566831,566.831,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.7151091016171627,73.87810162186852,long,2.8676687467547968,796.0,2021.0,10,27
964,Western,Nimba,Tongbongbon,Individual 76,27.10.21,2.87614,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,8,0.185445,185.445,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.7151091016171627,73.87810162186852,short,2.8676687467547968,796.0,2021.0,10,27
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,1,0.040404,40.404,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,2,0.260203,260.20300000000003,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,3,0.063031,63.031000000000006,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,4,0.043637,43.637,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,5,0.048485,48.485,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,6,0.07596,75.96,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,7,0.059798,59.797999999999995,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,8,0.119596,119.59599999999999,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,9,0.124445,124.445,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,10,0.113132,113.13199999999999,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
965,Western,Nimba,Tongbongbon,Individual 76,28.10.21,1.13455,12,With,Build-Up,Climax,1,2,NV,NV,Traveling,11,0.185859,185.859,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.6339262748415159,51.19033847219386,short,0.0,795.0,2021.0,10,28
966,Western,Nimba,Tongbongbon,Individual 74,29.10.21,1.17316,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.082926,82.926,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.6374942069561045,84.80067662816109,short,0.0,794.0,2021.0,10,29
966,Western,Nimba,Tongbongbon,Individual 74,29.10.21,1.17316,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.156097,156.097,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.6374942069561045,84.80067662816109,short,0.0,794.0,2021.0,10,29
966,Western,Nimba,Tongbongbon,Individual 74,29.10.21,1.17316,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.175609,175.60899999999998,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.6374942069561045,84.80067662816109,short,0.0,794.0,2021.0,10,29
966,Western,Nimba,Tongbongbon,Individual 74,29.10.21,1.17316,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,4,0.436582,436.58200000000005,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.6374942069561045,84.80067662816109,short,0.0,794.0,2021.0,10,29
966,Western,Nimba,Tongbongbon,Individual 74,29.10.21,1.17316,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,5,0.065853,65.853,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.6374942069561045,84.80067662816109,short,0.0,794.0,2021.0,10,29
966,Western,Nimba,Tongbongbon,Individual 74,29.10.21,1.17316,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,6,0.256096,256.096,Nimba (Tongbongbon),Tongbongbon (Individual 74),0.6374942069561045,84.80067662816109,short,0.0,794.0,2021.0,10,29
967,Western,Nimba,Tongbongbon,Individual 76,30.10.21,1.32435,5,With,after,after,0,0,NV,NV,Traveling,1,0.030413,30.413,Nimba (Tongbongbon),Tongbongbon (Individual 76),1.0945567621350514,144.12679431655008,short,1.4338343733773984,793.0,2021.0,10,30
967,Western,Nimba,Tongbongbon,Individual 76,30.10.21,1.32435,5,With,after,after,0,0,NV,NV,Traveling,2,0.237774,237.774,Nimba (Tongbongbon),Tongbongbon (Individual 76),1.0945567621350514,144.12679431655008,short,1.4338343733773984,793.0,2021.0,10,30
967,Western,Nimba,Tongbongbon,Individual 76,30.10.21,1.32435,5,With,after,after,0,0,NV,NV,Traveling,3,0.945567,945.567,Nimba (Tongbongbon),Tongbongbon (Individual 76),1.0945567621350514,144.12679431655008,long,1.4338343733773984,793.0,2021.0,10,30
967,Western,Nimba,Tongbongbon,Individual 76,30.10.21,1.32435,5,With,after,after,0,0,NV,NV,Traveling,4,0.110593,110.593,Nimba (Tongbongbon),Tongbongbon (Individual 76),1.0945567621350514,144.12679431655008,short,1.4338343733773984,793.0,2021.0,10,30
968,Western,Nimba,Tongbongbon,Individual 72,31.10.21,0.50917,5,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.124519,124.519,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.0665297624042351,11.098427232721026,short,0.0,792.0,2021.0,10,31
968,Western,Nimba,Tongbongbon,Individual 72,31.10.21,0.50917,5,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.12945,129.45000000000002,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.0665297624042351,11.098427232721026,short,0.0,792.0,2021.0,10,31
968,Western,Nimba,Tongbongbon,Individual 72,31.10.21,0.50917,5,With,Climax,Climax,2,2,NV,NV,Traveling,3,0.115889,115.88900000000001,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.0665297624042351,11.098427232721026,short,0.0,792.0,2021.0,10,31
968,Western,Nimba,Tongbongbon,Individual 72,31.10.21,0.50917,5,With,Climax,Climax,2,2,NV,NV,Traveling,4,0.139313,139.313,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.0665297624042351,11.098427232721026,short,0.0,792.0,2021.0,10,31
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.041294,41.294,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,short,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.132731,132.731,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,short,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.098362,98.36200000000001,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,short,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,4,0.204289,204.289,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,long,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,5,0.064313,64.31299999999999,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,short,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,6,0.276169,276.169,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,long,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,7,0.170241,170.241,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,long,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,8,0.208073,208.073,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,long,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,9,0.143759,143.759,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,short,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,10,0.57882,578.82,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,medium,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,11,0.170241,170.241,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,long,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,12,0.183747,183.74699999999999,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,long,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,13,0.065446,65.446,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,short,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,14,0.210736,210.73600000000002,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,long,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,15,0.083771,83.771,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,short,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,16,0.219898,219.898,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,long,8.428394501252574,791.0,2021.0,11,01
969,Western,Nimba,Tongbongbon,Individual 72,01.11.21,2.91734,18,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,17,0.065446,65.446,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.7060456568929859,78.68448569095756,short,8.428394501252574,791.0,2021.0,11,01
970,Western,Nimba,Tongbongbon,Individual 76,02.11.21,0.80092,6,With,Build-Up,Climax,1,2,NV,NV,Traveling,1,0.179282,179.282,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.18962434223410982,20.121650587877767,short,0.0,790.0,2021.0,11,02
970,Western,Nimba,Tongbongbon,Individual 76,02.11.21,0.80092,6,With,Build-Up,Climax,1,2,NV,NV,Traveling,2,0.208513,208.513,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.18962434223410982,20.121650587877767,short,0.0,790.0,2021.0,11,02
970,Western,Nimba,Tongbongbon,Individual 76,02.11.21,0.80092,6,With,Build-Up,Climax,1,2,NV,NV,Traveling,3,0.130564,130.56400000000002,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.18962434223410982,20.121650587877767,short,0.0,790.0,2021.0,11,02
970,Western,Nimba,Tongbongbon,Individual 76,02.11.21,0.80092,6,With,Build-Up,Climax,1,2,NV,NV,Traveling,4,0.128616,128.616,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.18962434223410982,20.121650587877767,short,0.0,790.0,2021.0,11,02
970,Western,Nimba,Tongbongbon,Individual 76,02.11.21,0.80092,6,With,Build-Up,Climax,1,2,NV,NV,Traveling,5,0.153949,153.949,Nimba (Tongbongbon),Tongbongbon (Individual 76),0.18962434223410982,20.121650587877767,short,0.0,790.0,2021.0,11,02
971,Western,Nimba,Tongbongbon,Individual 74,03.11.21,2.3152,8,With,Climax,after,2,0,NV,NV,Traveling,1,0.126483,126.48300000000002,Nimba (Tongbongbon),Tongbongbon (Individual 74),1.726163968551263,91.41961765812069,short,1.544783155738533,789.0,2021.0,11,03
971,Western,Nimba,Tongbongbon,Individual 74,03.11.21,2.3152,8,With,Climax,after,2,0,NV,NV,Traveling,2,1.726775,1726.7749999999999,Nimba (Tongbongbon),Tongbongbon (Individual 74),1.726163968551263,91.41961765812069,long,1.544783155738533,789.0,2021.0,11,03
971,Western,Nimba,Tongbongbon,Individual 74,03.11.21,2.3152,8,With,Climax,after,2,0,NV,NV,Traveling,3,0.065991,65.991,Nimba (Tongbongbon),Tongbongbon (Individual 74),1.726163968551263,91.41961765812069,short,1.544783155738533,789.0,2021.0,11,03
971,Western,Nimba,Tongbongbon,Individual 74,03.11.21,2.3152,8,With,Climax,after,2,0,NV,NV,Traveling,4,0.087989,87.989,Nimba (Tongbongbon),Tongbongbon (Individual 74),1.726163968551263,91.41961765812069,short,1.544783155738533,789.0,2021.0,11,03
971,Western,Nimba,Tongbongbon,Individual 74,03.11.21,2.3152,8,With,Climax,after,2,0,NV,NV,Traveling,5,0.164978,164.978,Nimba (Tongbongbon),Tongbongbon (Individual 74),1.726163968551263,91.41961765812069,short,1.544783155738533,789.0,2021.0,11,03
971,Western,Nimba,Tongbongbon,Individual 74,03.11.21,2.3152,8,With,Climax,after,2,0,NV,NV,Traveling,6,0.065991,65.991,Nimba (Tongbongbon),Tongbongbon (Individual 74),1.726163968551263,91.41961765812069,short,1.544783155738533,789.0,2021.0,11,03
971,Western,Nimba,Tongbongbon,Individual 74,03.11.21,2.3152,8,With,Climax,after,2,0,NV,NV,Traveling,7,0.07699,76.99000000000001,Nimba (Tongbongbon),Tongbongbon (Individual 74),1.726163968551263,91.41961765812069,short,1.544783155738533,789.0,2021.0,11,03
972,Western,Nimba,Tongbongbon,Individual 72,04.11.21,0.20003,3,Without,0,0,0,0,NV,NV,Traveling,1,0.122467,122.46700000000001,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.2244924485949537,44.89848971899074,short,0.0,788.0,2021.0,11,04
972,Western,Nimba,Tongbongbon,Individual 72,04.11.21,0.20003,3,Without,0,0,0,0,NV,NV,Traveling,2,0.077562,77.56200000000001,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.2244924485949537,44.89848971899074,short,0.0,788.0,2021.0,11,04
973,Western,Nimba,Tongbongbon,Individual 72,05.11.21,0.62176,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.238677,238.677,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.12249494488246082,15.060508610542517,long,0.0,787.0,2021.0,11,05
973,Western,Nimba,Tongbongbon,Individual 72,05.11.21,0.62176,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.206586,206.58599999999998,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.12249494488246082,15.060508610542517,long,0.0,787.0,2021.0,11,05
973,Western,Nimba,Tongbongbon,Individual 72,05.11.21,0.62176,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.176501,176.501,Nimba (Tongbongbon),Tongbongbon (Individual 72),0.12249494488246082,15.060508610542517,long,0.0,787.0,2021.0,11,05
975,Western,Nimba,Tongbongbon,Individual 75,10.05.22,0.95307,5,Without,0,0,0,0,NV,NV,Traveling,1,0.168965,168.965,Nimba (Tongbongbon),Tongbongbon (Individual 75),0.1848087315946328,22.44549630047725,short,0.0,601.0,2022.0,05,10
975,Western,Nimba,Tongbongbon,Individual 75,10.05.22,0.95307,5,Without,0,0,0,0,NV,NV,Traveling,2,0.240248,240.248,Nimba (Tongbongbon),Tongbongbon (Individual 75),0.1848087315946328,22.44549630047725,short,0.0,601.0,2022.0,05,10
975,Western,Nimba,Tongbongbon,Individual 75,10.05.22,0.95307,5,Without,0,0,0,0,NV,NV,Traveling,3,0.290409,290.409,Nimba (Tongbongbon),Tongbongbon (Individual 75),0.1848087315946328,22.44549630047725,short,0.0,601.0,2022.0,05,10
