Drumming_bout,Subspecies,Population,Community,Individual,Pop_com_code,Com_indiv_code,Date,Date_year,Date_month,Date_day,Days_before_2024,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Context_Before,Context_After,Context,Total_bout_duration,N_hits,Bout_cv,Bout_npvi,Bout_entropy,Interbeat 1,Interbeat 2,Interbeat 3,Interbeat 4,Interbeat 5,Interbeat 6,Interbeat 7,Interbeat 8,Interbeat 9,Interbeat 10,Interbeat 11,Interbeat 12,Interbeat 13,Interbeat 14,Interbeat 15,Interbeat 16,Interbeat 17,Interbeat 18,Interbeat 19,Interbeat 20,Interbeat 21,Interbeat 22,Interbeat 23,Interbeat 24,Interbeat 25,Interbeat 26,Interbeat 27
935,Western,Population E,Community X,Individual 80,Population E (Community X),Community X (Individual 80),06.02.20,2020.0,02,06,1425.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.61806,7,0.2196925155415145,38.06202967257096,0.0,0.081471,0.137658,0.112374,0.092708,0.073043,0.120802,,,,,,,,,,,,,,,,,,,,,
936,Western,Population E,Community X,Individual 80,Population E (Community X),Community X (Individual 80),09.02.20,2020.0,02,09,1422.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.59753,7,0.3703864889684766,53.520367390891906,0.0,0.1385,0.057379,0.148393,0.071229,0.118714,0.063314,,,,,,,,,,,,,,,,,,,,,
937,Western,Population E,Community X,Individual 80,Population E (Community X),Community X (Individual 80),09.02.20,2020.0,02,09,1422.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.88836,8,1.2855959581680687,71.92063635448987,1.544783155738533,0.218268,0.210541,0.106236,0.083058,1.107822,0.100414,0.06202,,,,,,,,,,,,,,,,,,,,
938,Western,Population E,Community X,Individual 80,Population E (Community X),Community X (Individual 80),09.02.20,2020.0,02,09,1422.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.97467,8,0.5161836075099456,85.07291812132314,0.0,0.173904,0.154582,0.031976,0.183271,0.024766,0.206387,0.199782,,,,,,,,,,,,,,,,,,,,
939,Western,Population E,Community X,Individual 80,Population E (Community X),Community X (Individual 80),09.02.20,2020.0,02,09,1422.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.54108,7,0.255988176203463,29.945436612147454,0.0,0.057972,0.085578,0.09478,0.091099,0.134349,0.077296,,,,,,,,,,,,,,,,,,,,,
947,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),13.12.12,2012.0,12,13,4036.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1.00278,5,0.05852400295882234,8.965958747117455,0.0,0.245082,0.275016,0.246953,0.235728,,,,,,,,,,,,,,,,,,,,,,,
948,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),03.02.12,2012.0,02,03,4350.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.10949,8,0.3674633116265742,71.58033403696403,3.4170300778499563,0.215863,0.111413,0.155514,0.192652,0.04178,0.178725,0.213542,,,,,,,,,,,,,,,,,,,,
949,Western,Population F,Community XI,Individual 86,Population F (Community XI),Community XI (Individual 86),24.09.13,2013.0,09,24,3751.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.29803,3,0.13043361552063723,26.086723104127447,0.0,0.168451,0.129578,,,,,,,,,,,,,,,,,,,,,,,,,
950,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),05.01.14,2014.0,01,05,3648.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1.23537,8,0.48406522908322175,79.9527153880508,3.417030077849957,0.291706,0.116364,0.090859,0.168966,0.28533,0.219975,0.062167,,,,,,,,,,,,,,,,,,,,
951,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),07.01.14,2014.0,01,07,3646.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.21267,6,0.4460434838062492,87.16434073120382,2.579470570797252,0.239047,0.122014,0.126994,0.393432,0.33118,,,,,,,,,,,,,,,,,,,,,,
952,Western,Population F,Community XI,Individual 86,Population F (Community XI),Community XI (Individual 86),09.06.20,2020.0,06,09,1301.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.2282,8,1.3769383645811477,81.00479920332712,1.544783155738533,0.177137,0.09323,1.386018,0.080799,0.226859,0.13363,0.130522,,,,,,,,,,,,,,,,,,,,
954,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),09.06.20,2020.0,06,09,1301.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.36932,6,0.5717496055767597,48.387827867442276,2.579470570797252,0.182867,0.113203,0.468052,0.459344,0.145858,,,,,,,,,,,,,,,,,,,,,,
955,Western,Population F,Community XI,Individual 87,Population F (Community XI),Community XI (Individual 87),09.06.20,2020.0,06,09,1301.0,With,Build-Up,Climax,1,2,NV,NV,Resting,1.98142,13,0.4115586039664304,50.62294421610961,0.0,0.100917,0.275675,0.221525,0.196911,0.280598,0.113224,0.140299,0.184604,0.068919,0.14276,0.076303,0.179681,,,,,,,,,,,,,,,
956,Western,Population F,Community XI,Individual 87,Population F (Community XI),Community XI (Individual 87),09.06.20,2020.0,06,09,1301.0,Without,0,0,0,0,NV,NV,Traveling,2.92481,13,0.6455589479512449,85.13636552592934,0.0,0.05114,0.140634,0.105476,0.55934,0.137438,0.281268,0.265287,0.432328,0.474218,0.162688,0.096921,0.218071,,,,,,,,,,,,,,,
957,Western,Population F,Community XI,Individual 88,Population F (Community XI),Community XI (Individual 88),09.06.20,2020.0,06,09,1301.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.90835,14,0.5669977695198735,77.65858941120226,0.0,0.051606,0.1327,0.106897,0.353867,0.213795,0.125328,0.287517,0.261714,0.42759,0.475509,0.169561,0.092153,0.210109,,,,,,,,,,,,,,
959,Western,Population F,Community XI,Individual 87,Population F (Community XI),Community XI (Individual 87),26.10.21,2021.0,10,26,797.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.8949,11,0.2706017884706863,33.50881828726514,0.0,0.200448,0.096215,0.259246,0.160358,0.155013,0.213811,0.211138,0.144323,0.275282,0.179067,,,,,,,,,,,,,,,,,
960,Western,Population F,Community XI,Individual 87,Population F (Community XI),Community XI (Individual 87),26.10.21,2021.0,10,26,797.0,With,Build-Up,Climax,1,2,NV,NV,Resting,1.0973,7,0.5014398766366333,66.1722505267209,0.0,0.147985,0.064547,0.244018,0.157431,0.132242,0.351071,,,,,,,,,,,,,,,,,,,,,
962,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),26.10.21,2021.0,10,26,797.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.89161,7,0.67388277103428,82.20636688128714,2.6165416690705205,0.086396,0.096764,0.276468,0.079485,0.300659,0.051838,,,,,,,,,,,,,,,,,,,,,
964,Western,Population F,Community XI,Individual 88,Population F (Community XI),Community XI (Individual 88),27.10.21,2021.0,10,27,796.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,2.87614,9,0.7151091016171627,71.36887912487168,2.8676687467547968,0.195941,0.297411,0.230931,0.965711,0.227432,0.206438,0.566831,0.185445,,,,,,,,,,,,,,,,,,,
965,Western,Population F,Community XI,Individual 88,Population F (Community XI),Community XI (Individual 88),28.10.21,2021.0,10,28,795.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.13455,12,0.6339262748415159,63.224775386999596,0.0,0.040404,0.260203,0.063031,0.043637,0.048485,0.07596,0.059798,0.119596,0.124445,0.113132,0.185859,,,,,,,,,,,,,,,,
966,Western,Population F,Community XI,Individual 87,Population F (Community XI),Community XI (Individual 87),29.10.21,2021.0,10,29,794.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1.17316,7,0.6374942069561044,66.83876918915884,0.0,0.082926,0.156097,0.175609,0.436582,0.065853,0.256096,,,,,,,,,,,,,,,,,,,,,
967,Western,Population F,Community XI,Individual 88,Population F (Community XI),Community XI (Individual 88),30.10.21,2021.0,10,30,793.0,With,after,after,0,0,NV,NV,Traveling,1.32435,5,1.0945567621350514,138.3966802657644,1.4338343733773984,0.030413,0.237774,0.945567,0.110593,,,,,,,,,,,,,,,,,,,,,,,
968,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),31.10.21,2021.0,10,31,792.0,With,Climax,Climax,2,2,NV,NV,Traveling,0.50917,5,0.0665297624042351,8.71759039504042,0.0,0.124519,0.12945,0.115889,0.139313,,,,,,,,,,,,,,,,,,,,,,,
969,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),01.11.21,2021.0,11,01,791.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2.91734,18,0.7060456568929859,55.00552260239885,8.428394501252574,0.041294,0.132731,0.098362,0.204289,0.064313,0.276169,0.170241,0.208073,0.143759,0.57882,0.170241,0.183747,0.065446,0.210736,0.083771,0.219898,0.065446,,,,,,,,,,
970,Western,Population F,Community XI,Individual 88,Population F (Community XI),Community XI (Individual 88),02.11.21,2021.0,11,02,790.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.80092,6,0.1896243422341098,23.640063515869958,0.0,0.179282,0.208513,0.130564,0.128616,0.153949,,,,,,,,,,,,,,,,,,,,,,
971,Western,Population F,Community XI,Individual 87,Population F (Community XI),Community XI (Individual 87),03.11.21,2021.0,11,03,789.0,With,Climax,after,2,0,NV,NV,Traveling,2.3152,8,1.7261639685512635,78.79360932770915,1.5447831557385332,0.126483,1.726775,0.065991,0.087989,0.164978,0.065991,0.07699,,,,,,,,,,,,,,,,,,,,
972,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),04.11.21,2021.0,11,04,788.0,Without,0,0,0,0,NV,NV,Traveling,0.20003,3,0.2244924485949537,44.89848971899074,0.0,0.122467,0.077562,,,,,,,,,,,,,,,,,,,,,,,,,
973,Western,Population F,Community XI,Individual 85,Population F (Community XI),Community XI (Individual 85),05.11.21,2021.0,11,05,787.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.62176,4,0.12249494488246082,22.1829464802667,0.0,0.238677,0.206586,0.176501,,,,,,,,,,,,,,,,,,,,,,,,
975,Western,Population F,Community XI,Individual 86,Population F (Community XI),Community XI (Individual 86),10.05.22,2022.0,05,10,601.0,Without,0,0,0,0,NV,NV,Traveling,0.95307,5,0.18480873159463276,23.93776316326117,0.0,0.168965,0.240248,0.290409,0.253448,,,,,,,,,,,,,,,,,,,,,,,
976,Western,Population F,Community XII,Individual 90,Population F (Community XII),Community XII (Individual 90),09.06.20,2020.0,06,09,1301.0,With,Unk,Unk,0,0,NV,NV,Traveling,0.40251,4,0.3722115587511347,46.81077805400867,0.0,0.198176,0.076316,0.128014,,,,,,,,,,,,,,,,,,,,,,,,
977,Western,Population F,Community XII,Individual 90,Population F (Community XII),Community XII (Individual 90),10.06.20,2020.0,06,10,1300.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.82676,6,0.807358069653707,64.3373280075657,1.494555522617032,0.069243,0.063703,0.113558,0.423767,0.156489,,,,,,,,,,,,,,,,,,,,,,
978,Western,Population F,Community XII,Individual 91,Population F (Community XII),Community XII (Individual 91),11.06.20,2020.0,06,11,1299.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.00312,11,1.0559954454644775,70.30026619141772,1.563417866393641,0.049407,0.089831,0.068871,0.08534,0.050904,0.09582,0.032938,0.41023,0.028447,0.091329,,,,,,,,,,,,,,,,,
979,Western,Population F,Community XII,Individual 91,Population F (Community XII),Community XII (Individual 91),12.06.20,2020.0,06,12,1298.0,With,Climax,after,2,0,NV,NV,Traveling,2.31297,13,0.2494646176691137,27.565344826341814,6.0,0.222898,0.209976,0.16152,0.16475,0.119525,0.171211,0.193824,0.155059,0.300427,0.193824,0.15829,0.261662,,,,,,,,,,,,,,,
980,Western,Population F,Community XII,Individual 91,Population F (Community XII),Community XII (Individual 91),02.01.20,2020.0,01,02,1460.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.10909,10,0.08970395166432664,10.987091328978101,0.0,0.11924,0.115973,0.120873,0.127407,0.104539,0.137207,0.140474,0.112706,0.130673,,,,,,,,,,,,,,,,,,
981,Western,Population F,Community XII,Individual 91,Population F (Community XII),Community XII (Individual 91),02.01.20,2020.0,01,02,1460.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2.48916,17,0.4992084788769284,56.70250508829827,6.7100357357939355,0.067274,0.072881,0.241067,0.120533,0.067274,0.232657,0.227051,0.106518,0.140155,0.168186,0.159777,0.072881,0.11773,0.103715,0.322357,0.269098,,,,,,,,,,,
983,Western,Population F,Community XII,Individual 91,Population F (Community XII),Community XII (Individual 91),16.02.22,2022.0,02,16,684.0,With,after,after,0,0,NV,NV,Traveling,1.49608,15,0.3667609699267615,40.06981368444119,3.0895663114770664,0.062071,0.109819,0.187806,0.087537,0.100269,0.197355,0.105044,0.087537,0.08117,0.124143,0.074804,0.119368,0.066846,0.092311,,,,,,,,,,,,,
984,Western,Population F,Community XII,Individual 90,Population F (Community XII),Community XII (Individual 90),01.04.22,2022.0,04,01,640.0,Without,0,0,0,0,NV,NV,Traveling,0.89632,8,0.36648480622505075,27.35837347737673,0.0,0.224079,0.131569,0.096621,0.156238,0.082231,0.080175,0.125402,,,,,,,,,,,,,,,,,,,,
985,Western,Population F,Community XII,Individual 91,Population F (Community XII),Community XII (Individual 91),01.04.22,2022.0,04,01,640.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.31145,14,0.41293170016934405,64.72914764348496,6.45525652578528,0.081912,0.284132,0.312499,0.125218,0.191981,0.145906,0.186862,0.235497,0.107509,0.153585,0.053755,0.20734,0.225258,,,,,,,,,,,,,,
987,Western,Population F,Community XII,Individual 91,Population F (Community XII),Community XII (Individual 91),28.03.22,2022.0,03,28,644.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.9496,9,0.21002345106675102,14.745671070232211,1.5549511023971747,0.123157,0.09885,0.121536,0.116675,0.17679,0.093831,0.095609,0.123157,,,,,,,,,,,,,,,,,,,
988,Western,Population E,Community IX,Individual 73,Population E (Community IX),Community IX (Individual 73),14.11.13,2013.0,11,14,3700.0,With,Build-Up,Climax,1,2,Traveling,Traveling,Traveling,0.885113,6,0.5303406735564866,97.96322854085957,2.384080545409061,0.123186,0.293161,0.031937,0.177935,0.257778,,,,,,,,,,,,,,,,,,,,,,
989,Western,Population E,Community IX,Individual 73,Population E (Community IX),Community IX (Individual 73),04.10.14,2014.0,10,04,3376.0,With,Climax,Climax,2,2,Resting,Traveling,Traveling,1.838696,11,0.8712895478399006,78.58067095378621,2.989111045234063,0.078296,0.151541,0.040411,0.098502,0.217209,0.247517,0.181849,0.03536,0.618792,0.169221,,,,,,,,,,,,,,,,,
990,Western,Population E,Community IX,Individual 73,Population E (Community IX),Community IX (Individual 73),10.12.14,2014.0,12,10,3309.0,With,Build-Up,Climax,1,2,Resting,Resting,Resting,1.674943,14,0.2011635014397998,17.21666122677432,0.0,0.116912,0.116912,0.097824,0.126456,0.133614,0.10021,0.109754,0.145544,0.159859,0.128842,0.10021,0.190877,0.147929,,,,,,,,,,,,,,
991,Western,Population E,Community IX,Individual 73,Population E (Community IX),Community IX (Individual 73),10.12.14,2014.0,12,10,3309.0,with,Build-Up,Climax,1,2,NV,Traveling,Traveling,1.277698,9,0.5641093502962827,44.7903656441292,2.8676687467547968,0.235938,0.127044,0.112524,0.134303,0.104791,0.363456,0.141563,0.058077,,,,,,,,,,,,,,,,,,,
992,Western,Population E,Community X,Individual 93,Population E (Community X),Community X (Individual 93),05.12.13,2013.0,12,05,3679.0,with,Build-Up,Climax,1,2,NV,Traveling,Traveling,1.311438,8,0.42104539590980594,59.357751814898585,3.2792076233156693,0.166752,0.066006,0.217125,0.123327,0.202572,0.339373,0.196281,,,,,,,,,,,,,,,,,,,,
993,Western,Population E,Community X,Individual 93,Population E (Community X),Community X (Individual 93),24.12.13,2013.0,12,24,3660.0,with,Build-Up,Let-Down,1,3,NV,Resting,Resting,2.580391,15,0.5287235684254326,58.47006858059845,7.0886910017467635,0.073326,0.104752,0.171095,0.170815,0.10154,0.356157,0.251405,0.055868,0.275847,0.248823,0.330804,0.073326,0.111735,0.254897,,,,,,,,,,,,,
994,Western,Population E,Community X,Individual 94,Population E (Community X),Community X (Individual 94),05.01.14,2014.0,01,05,3648.0,with,Build-Up,after,1,0,NV,Resting,Resting,1.996365,12,1.4214366526965394,79.72424508556423,1.5645258176027994,0.083315,0.041658,0.185857,0.048486,0.057261,0.979969,0.212082,0.112155,0.060884,0.128178,0.08652,,,,,,,,,,,,,,,,
995,Western,Population E,Community X,Individual 94,Population E (Community X),Community X (Individual 94),04.01.15,2015.0,01,04,3284.0,with,Build-Up,Climax,1,2,NV,Traveling,Traveling,2.120719,17,0.44098204802790236,49.26006583714896,0.0,0.099868,0.167425,0.070495,0.161551,0.058746,0.149801,0.082244,0.23792,0.240857,0.161551,0.061683,0.170362,0.067558,0.187986,0.105742,0.09693,,,,,,,,,,,
996,Western,Population E,Community X,Individual 94,Population E (Community X),Community X (Individual 94),06.01.15,2015.0,01,06,3282.0,with,Build-Up,Build-Up,1,1,Traveling,Traveling,Traveling,1.195662,6,0.2917019935880523,23.449013812840754,0.0,0.175403,0.192943,0.213407,0.24264,0.371269,,,,,,,,,,,,,,,,,,,,,,
997,Western,Population E,Community X,Individual 93,Population E (Community X),Community X (Individual 93),26.12.13,2013.0,12,26,3658.0,with,Build-Up,after,1,0,NV,Traveling,Traveling,0.384247,3,0.3939403403028268,78.78806806056538,1.0,0.267808,0.116438,,,,,,,,,,,,,,,,,,,,,,,,,
998,Western,Population E,Community X,Individual 95,Population E (Community X),Community X (Individual 95),04.01.15,2015.0,01,04,3284.0,with,Build-Up,after,1,0,Resting,Resting,Resting,2.498339,20,0.8390794193655495,75.83433034771976,0.0,0.081479,0.115786,0.047172,0.428836,0.420931,0.078907,0.182093,0.054628,0.07823,0.08363,0.034395,0.163883,0.038442,0.151744,0.042488,0.145674,0.066767,0.16186,0.121395,,,,,,,,
999,Western,Population E,Community X,Individual 95,Population E (Community X),Community X (Individual 95),04.01.15,2015.0,01,04,3284.0,with,Build-Up,Build-Up,1,1,Resting,Traveling,Traveling,0.404548,3,0.09644838189782176,19.28967637956435,0.0,0.182765,0.221783,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Western,Population E,Community X,Individual 95,Population E (Community X),Community X (Individual 95),08.01.15,2015.0,01,08,3280.0,with,Build-Up,Climax,1,2,Feeding,Resting,Resting,2.08125,6,1.1432871625037846,146.16525887576816,1.494555522617032,0.12344,0.063155,0.429282,1.333322,0.132052,,,,,,,,,,,,,,,,,,,,,,
