Population,Community,Individual,Pop_com_code,Com_indiv_code,Drumming_bout,Ratio_i,Ratio,Subspecies
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),313,1,0.20179283783163315,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),313,2,0.45641088206769176,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),313,3,0.5234567864514863,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),314,1,0.15255615120330504,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),314,2,0.852914778,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),323,1,0.1298796183547328,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),325,1,0.1679197932837042,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),325,2,0.8534710581939254,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),329,1,0.5271935642210257,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),329,2,0.5205481712498865,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),329,3,0.31602675658037854,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),329,4,0.543011217,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),330,1,0.4402812022184734,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),330,2,0.3390071455177339,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),333,1,0.2459263877032154,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),333,2,0.4976764750583759,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),334,1,0.2380481177842127,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),334,2,0.30471457535735064,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),335,1,0.2561989932310424,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),336,1,0.16896506661347677,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),337,1,0.1841012048192771,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),338,1,0.42546910762877593,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),352,1,0.21828925919217532,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),352,2,0.5185910597692621,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),352,3,0.5318175256483221,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),356,1,0.696274934,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),362,1,0.089358992,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),362,2,0.5838227196267375,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),369,1,0.6506021275433351,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),375,1,0.2924531518119936,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),375,2,0.45731703958059805,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),375,3,0.4494955025658341,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),375,4,0.879031181,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),375,5,0.13636488077312672,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),375,6,0.5757577969863334,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),375,7,0.42424220301366666,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),377,1,0.510752253,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),381,1,0.18262008248309386,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),413,1,0.5466664402404646,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),413,2,0.579544961,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),413,3,0.41573170382666935,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),413,4,0.49056626444498524,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),413,5,0.6136352945859008,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),413,6,0.3863647054140992,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),413,7,0.5294110301898927,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),413,8,0.48731036667561023,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),426,1,0.5312504699601475,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),426,2,0.23437388384884636,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),426,3,0.3576644899765704,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),426,4,0.549999774,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),441,1,0.8181822010224908,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),442,1,0.074418117,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),449,1,0.5084758912292952,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),449,2,0.3333333333333333,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),449,3,0.6744172784403478,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),449,4,0.37333362395919617,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),449,5,0.41964356088803256,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),451,1,0.6730756979956334,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),451,2,0.3207552530199893,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),451,3,0.5454549602577089,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),451,4,0.24983259894217574,EAC
Budongo,Waibira,LAF,Budongo (Waibira),Waibira (LAF),454,1,0.6569150743955898,EAC
Budongo,Waibira,LAF,Budongo (Waibira),Waibira (LAF),455,1,0.12865495816133954,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),461,1,0.10795424488184811,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),466,1,0.5526984009017378,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),466,2,0.5058145846099973,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),466,3,0.4473689215748431,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),466,4,0.4708521269412559,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),466,5,0.48163244234556035,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),475,1,0.24107111647679147,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),476,1,0.27960430281389653,EAC
Budongo,Waibira,LAF,Budongo (Waibira),Waibira (LAF),482,1,0.13457590560172553,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),495,1,0.40789400698907263,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),495,2,0.6716433338576661,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),495,3,0.25287272777616265,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),495,4,0.6372546414791328,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),495,5,0.3663358366699561,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),495,6,0.6213599328774692,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),513,1,0.081534997,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),513,2,0.912991167,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),513,3,0.083524565,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),513,4,0.9260117506653094,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),514,1,0.084416029,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),514,2,0.8867923277542185,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),514,3,0.41860456972774224,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),515,1,0.12903259510013762,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),515,2,0.8831780722399218,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),519,1,0.6421718576195774,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),519,2,0.25000060715127054,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),519,3,0.8532113640319493,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),519,4,0.18181755961343662,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),519,5,0.2337664115390181,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),519,6,0.7637543417836495,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),519,7,0.5703120404855061,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,1,0.4324321684605317,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,2,0.6069350879941511,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,3,0.41463575867083863,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,4,0.4615371250861455,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,5,0.5436896610199224,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,6,0.47959265200263035,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,7,0.481131405,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,8,0.5238092506603721,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,9,0.39062492647785396,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),523,10,0.46846908766002393,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),524,1,0.7704681532749488,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),524,2,0.028619401358577348,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),524,3,0.9714840542473446,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),526,1,0.7045473211596901,EAC
Budongo,Waibira,LAF,Budongo (Waibira),Waibira (LAF),532,1,0.35274687611372296,EAC
Budongo,Waibira,LAF,Budongo (Waibira),Waibira (LAF),532,2,0.8578528071464508,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,1,0.40698034881526807,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,2,0.8030315474397933,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,3,0.17333274442173563,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,4,0.5962806135452628,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,5,0.098904545,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,6,0.9526715816447472,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,7,0.20430090117512198,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,8,0.49664392905866306,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,9,0.38659803416309124,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,10,0.6611110646378291,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,11,0.6354174182275606,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),534,12,0.2372071189484856,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),535,1,0.5849063036239872,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),535,2,0.3793101657865906,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),535,3,0.6545459523092507,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),535,4,0.3877549766149799,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),535,5,0.6521744823206699,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),535,6,0.12307670924430482,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),535,7,0.35403705795870727,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),536,1,0.10943519295683944,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),536,2,0.8594165812284649,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),536,3,0.49532658988820966,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),537,1,0.31868085175263244,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),537,2,0.5040649797985998,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),538,1,0.093741659,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),538,2,0.8788741578458774,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),539,1,0.069355612,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),539,2,0.9365006054269004,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),540,1,0.8626991565135895,EAC
Budongo,Waibira,TRS,Budongo (Waibira),Waibira (TRS),540,2,0.13186912102254827,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),542,1,0.18705001362987672,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),543,1,0.6075273865921462,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),548,1,0.10204071019702692,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),548,2,0.9377049714477828,EAC
Budongo,Waibira,LAF,Budongo (Waibira),Waibira (LAF),552,1,0.175718437,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),555,1,0.5828570612104933,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),555,2,0.6239314412720124,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),555,3,0.448979418,EAC
Budongo,Waibira,MAC,Budongo (Waibira),Waibira (MAC),556,1,0.19937755469907886,EAC
Budongo,Waibira,BEN,Budongo (Waibira),Waibira (BEN),557,1,0.23913059177822338,EAC
Budongo,Waibira,ILA,Budongo (Waibira),Waibira (ILA),567,1,0.6111119870086872,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),576,1,0.5,EAC
Budongo,Waibira,ALF,Budongo (Waibira),Waibira (ALF),577,1,0.5637593521881845,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),585,1,0.23484826753106844,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),585,2,0.5812924659424958,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),585,3,0.8083406570803493,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),585,4,0.19770178128827554,EAC
Budongo,Waibira,DAU,Budongo (Waibira),Waibira (DAU),585,5,0.2966101241676843,EAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),588,1,0.3253972077427809,WAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),588,2,0.49707586769965306,WAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),588,3,0.5548386717786246,WAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),589,1,0.49397549051821926,WAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),589,2,0.5454545454545454,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,1,0.515151582,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,2,0.4848484175458079,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,3,0.515151582,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,4,0.4571426776507838,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,5,0.47499990838430217,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,6,0.3925230700100829,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,7,0.6500004397550271,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,8,0.43209851967135987,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,9,0.5348838398472788,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,10,0.48192764700895757,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,11,0.530864309,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,12,0.520548028,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,13,0.47945197227331504,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,14,0.27142837697902894,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),592,15,0.7132868566531666,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,1,0.3037974465207897,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,2,0.6707318694393577,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,3,0.45000022710652654,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,4,0.4925370098821826,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,5,0.2677164340526343,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,6,0.5923569034965981,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,7,0.6956518519286511,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,8,0.2616823858122719,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,9,0.28315409035409034,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,10,0.8658008709081063,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,11,0.44927533369801986,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),593,12,0.4935062406982361,WAC
Fongoli,Fongoli,KL,Fongoli (Fongoli),Fongoli (KL),594,1,0.5542851862430485,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),596,1,0.5075753558705995,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),596,2,0.19174029947397314,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),596,3,0.8670887860158955,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),596,4,0.6176480220834211,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),596,5,0.3880584257711594,WAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),604,1,0.6733065769072683,WAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),604,2,0.5857135947329336,WAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),604,3,0.38410686869859284,WAC
Fongoli,Fongoli,DW,Fongoli (Fongoli),Fongoli (DW),604,4,0.4285711663390073,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,1,0.7283948111005096,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,2,0.44000098662303594,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,3,0.5283014477465494,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,4,0.49504857806884367,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,5,0.38059767886342233,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,6,0.6747960414835413,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,7,0.470587666,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,8,0.5769240904611072,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,9,0.3975908985096656,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),605,10,0.33333333333333337,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),606,1,0.43621029649975346,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),606,2,0.6928627841308652,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),606,3,0.10175432937090383,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),606,4,0.45423015785266724,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),608,1,0.5212764902959776,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),608,2,0.3846150783222241,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),608,3,0.3495152437576467,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),608,4,0.5630249633467679,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),610,1,0.3292691680963627,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),610,2,0.45454545454545453,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),610,3,0.2444440084239166,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),610,4,0.635514036,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),610,5,0.7405065177463761,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),610,6,0.5124991262568106,WAC
Fongoli,Fongoli,LX,Fongoli (Fongoli),Fongoli (LX),610,7,0.5270270807730091,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),616,1,0.47959367648028844,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),616,2,0.6144560171964403,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),616,3,0.40506336019027145,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),616,4,0.5402318208836934,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),616,5,0.39999827620385614,WAC
Fongoli,Fongoli,LP,Fongoli (Fongoli),Fongoli (LP),616,6,0.11299469875763289,WAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),620,1,0.5463257823095082,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),620,2,0.7513220094067653,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),620,3,0.2848493592972006,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),620,4,0.651932865,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,1,0.294116995,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,2,0.28254227291473577,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,3,0.8160870837242618,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,4,0.6017742933773468,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,5,0.17241132901962605,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,6,0.5648554135187994,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,7,0.34082387703920747,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,8,0.580356948,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,9,0.49473723862147173,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,10,0.5333329147884465,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),622,11,0.44210653618614093,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),627,1,0.5128221053648573,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),627,2,0.1249996680014484,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),627,3,0.7621774272531605,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),627,4,0.5060974909288438,EAC
Gombe,Kasekela,SL,Gombe (Kasekela),Kasekela (SL),627,5,0.5294118681813543,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),640,1,0.6052635969302635,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),640,2,0.3061213267996054,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),640,3,0.21052657404490557,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),640,4,0.4329369166900771,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),641,1,0.5918379830459227,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),641,2,0.37036934249173203,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),641,3,0.18528606274432938,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),641,4,0.8422539056233659,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),642,1,0.5111105936051792,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),642,2,0.10114980852585141,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),642,3,0.8463202343784733,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),642,4,0.7319579609686955,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),642,5,0.2857156018241282,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),642,6,0.7386356599486503,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),643,1,0.6571427427619779,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),643,2,0.10055842963387399,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),643,3,0.8846154734464425,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),643,4,0.37168184388298664,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),643,5,0.2184612121314024,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),643,6,0.8610157609229994,EAC
Gombe,Kasekela,FU,Gombe (Kasekela),Kasekela (FU),644,1,0.8870959809841261,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),660,1,0.6933130801973412,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),660,2,0.099447764,EAC
Kibale,Kanyawara,kk,Kibale (Kanyawara),Kanyawara (kk),660,3,0.9115910609156019,EAC
