Drumming_bout,Subspecies,Population,Community,Date,Total_bout_duration,Summed_Total_bout_duration,Summed_Total_bout_duration_val,Check_Matching_Total_bout_duration,N_beats,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Note_Ph,Context_Before,Context_After,Context,Tree_Species,DBH,IBI_i,IBI,IBI_ms,Pop_com_code,Com_indiv_code,Individual,File_Name,Com_indiv,Bout_cv,Bout_npvi,IBI_cluster,Bout_entropy
23,EAC,Budongo,Sonso,13.11.18,2.04176,2.04176,2.04176,0,8,With,Build-Up,Let-Down,1,3,BuildUp after Climax,Traveling,Traveling,Traveling,NV,NV,1,0.072204,72.20400000000001,Budongo (Sonso),Sonso (FK),FK,"ASO1080 Sonso Thermal Camera FK resting, FK single ph drum.WAV",Sonso_FK,0.8851385,14.992029132628065,long,3.4170300778499567
23,EAC,Budongo,Sonso,13.11.18,2.04176,2.04176,2.04176,0,8,With,Build-Up,Let-Down,1,3,BuildUp after Climax,Traveling,Traveling,Traveling,NV,NV,2,0.581641,581.641,Budongo (Sonso),Sonso (FK),FK,"ASO1080 Sonso Thermal Camera FK resting, FK single ph drum.WAV",Sonso_FK,0.8851385,14.992029132628065,short,3.4170300778499567
23,EAC,Budongo,Sonso,13.11.18,2.04176,2.04176,2.04176,0,8,With,Build-Up,Let-Down,1,3,BuildUp after Climax,Traveling,Traveling,Traveling,NV,NV,3,0.068192,68.19200000000001,Budongo (Sonso),Sonso (FK),FK,"ASO1080 Sonso Thermal Camera FK resting, FK single ph drum.WAV",Sonso_FK,0.8851385,14.992029132628065,long,3.4170300778499567
23,EAC,Budongo,Sonso,13.11.18,2.04176,2.04176,2.04176,0,8,With,Build-Up,Let-Down,1,3,BuildUp after Climax,Traveling,Traveling,Traveling,NV,NV,4,0.581641,581.641,Budongo (Sonso),Sonso (FK),FK,"ASO1080 Sonso Thermal Camera FK resting, FK single ph drum.WAV",Sonso_FK,0.8851385,14.992029132628065,short,3.4170300778499567
23,EAC,Budongo,Sonso,13.11.18,2.04176,2.04176,2.04176,0,8,With,Build-Up,Let-Down,1,3,BuildUp after Climax,Traveling,Traveling,Traveling,NV,NV,5,0.064181,64.181,Budongo (Sonso),Sonso (FK),FK,"ASO1080 Sonso Thermal Camera FK resting, FK single ph drum.WAV",Sonso_FK,0.8851385,14.992029132628065,long,3.4170300778499567
23,EAC,Budongo,Sonso,13.11.18,2.04176,2.04176,2.04176,0,8,With,Build-Up,Let-Down,1,3,BuildUp after Climax,Traveling,Traveling,Traveling,NV,NV,6,0.605709,605.7090000000001,Budongo (Sonso),Sonso (FK),FK,"ASO1080 Sonso Thermal Camera FK resting, FK single ph drum.WAV",Sonso_FK,0.8851385,14.992029132628065,short,3.4170300778499567
23,EAC,Budongo,Sonso,13.11.18,2.04176,2.04176,2.04176,0,8,With,Build-Up,Let-Down,1,3,BuildUp after Climax,Traveling,Traveling,Traveling,NV,NV,7,0.068192,68.19200000000001,Budongo (Sonso),Sonso (FK),FK,"ASO1080 Sonso Thermal Camera FK resting, FK single ph drum.WAV",Sonso_FK,0.8851385,14.992029132628065,long,3.4170300778499567
25,EAC,Budongo,Sonso,22.11.18,4.39091,4.39091,4.39091,0,8,With,Build-Up,Build-Up,1,1,NV,Traveling,Traveling,Traveling,NV,NV,1,0.104886,104.886,Budongo (Sonso),Sonso (SM),SM,ASO1126 Sonso SM single ph drum (beh data - traveling).WAV,Sonso_SM,0.5419514855069726,51.069927621645945,medium,2.7664414810694944
25,EAC,Budongo,Sonso,22.11.18,4.39091,4.39091,4.39091,0,8,With,Build-Up,Build-Up,1,1,NV,Traveling,Traveling,Traveling,NV,NV,2,0.161515,161.515,Budongo (Sonso),Sonso (SM),SM,ASO1126 Sonso SM single ph drum (beh data - traveling).WAV,Sonso_SM,0.5419514855069726,51.069927621645945,medium,2.7664414810694944
25,EAC,Budongo,Sonso,22.11.18,4.39091,4.39091,4.39091,0,8,With,Build-Up,Build-Up,1,1,NV,Traveling,Traveling,Traveling,NV,NV,3,0.550621,550.621,Budongo (Sonso),Sonso (SM),SM,ASO1126 Sonso SM single ph drum (beh data - traveling).WAV,Sonso_SM,0.5419514855069726,51.069927621645945,short,2.7664414810694944
25,EAC,Budongo,Sonso,22.11.18,4.39091,4.39091,4.39091,0,8,With,Build-Up,Build-Up,1,1,NV,Traveling,Traveling,Traveling,NV,NV,4,0.948826,948.8259999999999,Budongo (Sonso),Sonso (SM),SM,ASO1126 Sonso SM single ph drum (beh data - traveling).WAV,Sonso_SM,0.5419514855069726,51.069927621645945,short,2.7664414810694944
25,EAC,Budongo,Sonso,22.11.18,4.39091,4.39091,4.39091,0,8,With,Build-Up,Build-Up,1,1,NV,Traveling,Traveling,Traveling,NV,NV,5,0.910359,910.359,Budongo (Sonso),Sonso (SM),SM,ASO1126 Sonso SM single ph drum (beh data - traveling).WAV,Sonso_SM,0.5419514855069726,51.069927621645945,short,2.7664414810694944
25,EAC,Budongo,Sonso,22.11.18,4.39091,4.39091,4.39091,0,8,With,Build-Up,Build-Up,1,1,NV,Traveling,Traveling,Traveling,NV,NV,6,0.966594,966.5939999999999,Budongo (Sonso),Sonso (SM),SM,ASO1126 Sonso SM single ph drum (beh data - traveling).WAV,Sonso_SM,0.5419514855069726,51.069927621645945,short,2.7664414810694944
25,EAC,Budongo,Sonso,22.11.18,4.39091,4.39091,4.39091,0,8,With,Build-Up,Build-Up,1,1,NV,Traveling,Traveling,Traveling,NV,NV,7,0.748104,748.104,Budongo (Sonso),Sonso (SM),SM,ASO1126 Sonso SM single ph drum (beh data - traveling).WAV,Sonso_SM,0.5419514855069726,51.069927621645945,short,2.7664414810694944
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,1,0.148619,148.619,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,2,0.208388,208.38799999999998,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,3,0.077477,77.477,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,4,0.199741,199.741,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,5,0.116216,116.216,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,6,0.189686,189.686,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,7,0.092171,92.171,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,8,0.238227,238.227,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,9,0.081485,81.485,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,10,0.354858,354.858,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,11,0.27785,277.84999999999997,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
33,EAC,Budongo,Sonso,31.03.19,2.22895,2.22895,2.22895,0,13,With,Climax,Climax,2,2,NV,Traveling,Traveling,Traveling,NV,NV,12,0.244231,244.231,Budongo (Sonso),Sonso (PS),PS,1952 PS single ph drum traveling (beh data-traveling).WAV,Sonso_PS,0.443794985,30.581517263523708,long,0
43,EAC,Budongo,Sonso,16.04.19,1.11407,1.11407,1.11407,0,4,With,Roar,Climax,1,2,NV,Resting,Resting,Resting,NV,NV,1,0.167692,167.692,Budongo (Sonso),Sonso (MS),MS,"2160 Thermal Camera (cont) MS single ph drum (beh data-resting), group ph 50m, group ph 100m.WAV",Sonso_MS,0.9614517482254711,61.935854014171234,short,1.3082708345352603
43,EAC,Budongo,Sonso,16.04.19,1.11407,1.11407,1.11407,0,4,With,Roar,Climax,1,2,NV,Resting,Resting,Resting,NV,NV,2,0.873327,873.327,Budongo (Sonso),Sonso (MS),MS,"2160 Thermal Camera (cont) MS single ph drum (beh data-resting), group ph 50m, group ph 100m.WAV",Sonso_MS,0.9614517482254711,61.935854014171234,long,1.3082708345352603
43,EAC,Budongo,Sonso,16.04.19,1.11407,1.11407,1.11407,0,4,With,Roar,Climax,1,2,NV,Resting,Resting,Resting,NV,NV,3,0.073054,73.05399999999999,Budongo (Sonso),Sonso (MS),MS,"2160 Thermal Camera (cont) MS single ph drum (beh data-resting), group ph 50m, group ph 100m.WAV",Sonso_MS,0.9614517482254711,61.935854014171234,short,1.3082708345352603
44,EAC,Budongo,Sonso,07.06.19,0.84676,0.84676,0.84676,0,4,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,1,0.097129,97.12899999999999,Budongo (Sonso),Sonso (ZD),ZD,2565 ZD single ph drum traveling (beh data-traveling).WAV,Sonso_ZD,0.9235907877261113,37.236248239607804,short,1.3082708345352603
44,EAC,Budongo,Sonso,07.06.19,0.84676,0.84676,0.84676,0,4,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,2,0.650921,650.9209999999999,Budongo (Sonso),Sonso (ZD),ZD,2565 ZD single ph drum traveling (beh data-traveling).WAV,Sonso_ZD,0.9235907877261113,37.236248239607804,long,1.3082708345352603
44,EAC,Budongo,Sonso,07.06.19,0.84676,0.84676,0.84676,0,4,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,3,0.098713,98.713,Budongo (Sonso),Sonso (ZD),ZD,2565 ZD single ph drum traveling (beh data-traveling).WAV,Sonso_ZD,0.9235907877261113,37.236248239607804,short,1.3082708345352603
49,EAC,Budongo,Sonso,07.06.19,0.78367,0.78367,0.78367,0,3,With,Pause,Climax,1,2,Pause BuildUp-Climax,Traveling,Traveling,Traveling,NV,NV,1,0.089657,89.657,Budongo (Sonso),Sonso (ZD),ZD,2570 ZD single ph drum traveling (beh data-traveling).WAV,Sonso_ZD,0.7711868516084577,77.11868516084576,short,1
49,EAC,Budongo,Sonso,07.06.19,0.78367,0.78367,0.78367,0,3,With,Pause,Climax,1,2,Pause BuildUp-Climax,Traveling,Traveling,Traveling,NV,NV,2,0.694013,694.013,Budongo (Sonso),Sonso (ZD),ZD,2570 ZD single ph drum traveling (beh data-traveling).WAV,Sonso_ZD,0.7711868516084577,77.11868516084576,long,1
50,EAC,Budongo,Sonso,26.06.19,0.42836,0.42836,0.42836,0,4,With,Let-Down,Let-Down,3,3,NV,Traveling,Resting,Traveling,NV,NV,1,0.087167,87.167,Budongo (Sonso),Sonso (PS),PS,2822 PS single ph drum (beh data-traveling).WAV,Sonso_PS,0.677965929,40.08517327152096,long,0
50,EAC,Budongo,Sonso,26.06.19,0.42836,0.42836,0.42836,0,4,With,Let-Down,Let-Down,3,3,NV,Traveling,Resting,Traveling,NV,NV,2,0.278933,278.933,Budongo (Sonso),Sonso (PS),PS,2822 PS single ph drum (beh data-traveling).WAV,Sonso_PS,0.677965929,40.08517327152096,long,0
50,EAC,Budongo,Sonso,26.06.19,0.42836,0.42836,0.42836,0,4,With,Let-Down,Let-Down,3,3,NV,Traveling,Resting,Traveling,NV,NV,3,0.062262,62.262,Budongo (Sonso),Sonso (PS),PS,2822 PS single ph drum (beh data-traveling).WAV,Sonso_PS,0.677965929,40.08517327152096,long,0
51,EAC,Budongo,Sonso,14.07.19,1.74665,1.74665,1.74665,0,5,With,Build-Up,Build-Up,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,1,0.082644,82.64399999999999,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.9122690204044197,82.77128726,long,2
51,EAC,Budongo,Sonso,14.07.19,1.74665,1.74665,1.74665,0,5,With,Build-Up,Build-Up,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,2,0.571149,571.149,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.9122690204044197,82.77128726,short,2
51,EAC,Budongo,Sonso,14.07.19,1.74665,1.74665,1.74665,0,5,With,Build-Up,Build-Up,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,3,0.063092,63.092,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.9122690204044197,82.77128726,long,2
51,EAC,Budongo,Sonso,14.07.19,1.74665,1.74665,1.74665,0,5,With,Build-Up,Build-Up,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,4,1.029768,1029.768,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.9122690204044197,82.77128726,short,2
52,EAC,Budongo,Sonso,14.07.19,1.04419,1.04419,1.04419,0,6,With,Build-Up,Climax,1,2,NV,Traveling,Resting,Traveling,NV,NV,1,0.101181,101.181,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.588406814,27.13159600804982,long,1.4945555226170317
52,EAC,Budongo,Sonso,14.07.19,1.04419,1.04419,1.04419,0,6,With,Build-Up,Climax,1,2,NV,Traveling,Resting,Traveling,NV,NV,2,0.210457,210.457,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.588406814,27.13159600804982,long,1.4945555226170317
52,EAC,Budongo,Sonso,14.07.19,1.04419,1.04419,1.04419,0,6,With,Build-Up,Climax,1,2,NV,Traveling,Resting,Traveling,NV,NV,3,0.437102,437.102,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.588406814,27.13159600804982,short,1.4945555226170317
52,EAC,Budongo,Sonso,14.07.19,1.04419,1.04419,1.04419,0,6,With,Build-Up,Climax,1,2,NV,Traveling,Resting,Traveling,NV,NV,4,0.101181,101.181,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.588406814,27.13159600804982,long,1.4945555226170317
52,EAC,Budongo,Sonso,14.07.19,1.04419,1.04419,1.04419,0,6,With,Build-Up,Climax,1,2,NV,Traveling,Resting,Traveling,NV,NV,5,0.194268,194.268,Budongo (Sonso),Sonso (HW),HW,"3080 HW single ph drum traveling, 2;00 HW single ph drum traveling-resting, 5;20 HW single ph drum traveling-resting.WAV",Sonso_HW,0.588406814,27.13159600804982,long,1.4945555226170317
55,EAC,Budongo,Sonso,22.07.19,0.92978,0.92978,0.92978,0,4,With,Build-Up,Build-Up,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,1,0.081738,81.738,Budongo (Sonso),Sonso (ZD),ZD,3105 ZD single ph drum (beh data-traveling).WAV,Sonso_ZD,0.9978447503926388,45.38391444499518,short,1.3082708345352603
55,EAC,Budongo,Sonso,22.07.19,0.92978,0.92978,0.92978,0,4,With,Build-Up,Build-Up,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,2,0.747143,747.143,Budongo (Sonso),Sonso (ZD),ZD,3105 ZD single ph drum (beh data-traveling).WAV,Sonso_ZD,0.9978447503926388,45.38391444499518,long,1.3082708345352603
55,EAC,Budongo,Sonso,22.07.19,0.92978,0.92978,0.92978,0,4,With,Build-Up,Build-Up,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,3,0.100897,100.897,Budongo (Sonso),Sonso (ZD),ZD,3105 ZD single ph drum (beh data-traveling).WAV,Sonso_ZD,0.9978447503926388,45.38391444499518,short,1.3082708345352603
56,EAC,Budongo,Sonso,22.07.19,0.93891,0.93891,0.93891,0,4,With,Build-Up,Roar,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,1,0.10709,107.09,Budongo (Sonso),Sonso (ZD),ZD,"3106 ZD group ph drum (beh data traveling), unk group ph other party, ZD single ph drum (beh data traveling-AFT).WAV",Sonso_ZD,1.0081839795331529,50.66444748592986,short,1.3082708345352603
56,EAC,Budongo,Sonso,22.07.19,0.93891,0.93891,0.93891,0,4,With,Build-Up,Roar,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,2,0.758765,758.765,Budongo (Sonso),Sonso (ZD),ZD,"3106 ZD group ph drum (beh data traveling), unk group ph other party, ZD single ph drum (beh data traveling-AFT).WAV",Sonso_ZD,1.0081839795331529,50.66444748592986,long,1.3082708345352603
56,EAC,Budongo,Sonso,22.07.19,0.93891,0.93891,0.93891,0,4,With,Build-Up,Roar,1,1,No Climax,Traveling,Traveling,Traveling,NV,NV,3,0.073054,73.05399999999999,Budongo (Sonso),Sonso (ZD),ZD,"3106 ZD group ph drum (beh data traveling), unk group ph other party, ZD single ph drum (beh data traveling-AFT).WAV",Sonso_ZD,1.0081839795331529,50.66444748592986,short,1.3082708345352603
59,EAC,Budongo,Sonso,27.07.19,0.97627,0.97627,0.97627,0,5,With,Roar,Unk,1,0,Unk because overlap with other calls,Traveling,Resting,Traveling,NV,NV,1,0.442772,442.772,Budongo (Sonso),Sonso (FK),FK,"3191 FK ph drum (beh data traveling-resting), FK ph drum.WAV",Sonso_FK,0.5662188859857761,34.5223488,short,1.4338343733773984
59,EAC,Budongo,Sonso,27.07.19,0.97627,0.97627,0.97627,0,5,With,Roar,Unk,1,0,Unk because overlap with other calls,Traveling,Resting,Traveling,NV,NV,2,0.292216,292.21599999999995,Budongo (Sonso),Sonso (FK),FK,"3191 FK ph drum (beh data traveling-resting), FK ph drum.WAV",Sonso_FK,0.5662188859857761,34.5223488,long,1.4338343733773984
59,EAC,Budongo,Sonso,27.07.19,0.97627,0.97627,0.97627,0,5,With,Roar,Unk,1,0,Unk because overlap with other calls,Traveling,Resting,Traveling,NV,NV,3,0.166032,166.032,Budongo (Sonso),Sonso (FK),FK,"3191 FK ph drum (beh data traveling-resting), FK ph drum.WAV",Sonso_FK,0.5662188859857761,34.5223488,long,1.4338343733773984
59,EAC,Budongo,Sonso,27.07.19,0.97627,0.97627,0.97627,0,5,With,Roar,Unk,1,0,Unk because overlap with other calls,Traveling,Resting,Traveling,NV,NV,4,0.075247,75.247,Budongo (Sonso),Sonso (FK),FK,"3191 FK ph drum (beh data traveling-resting), FK ph drum.WAV",Sonso_FK,0.5662188859857761,34.5223488,long,1.4338343733773984
60,EAC,Budongo,Sonso,27.07.19,1.12071,1.12072,1.12072,0,5,With,Build-Up,Let-Down,1,3,NV,Resting,Resting,Resting,NV,NV,1,0.028225,28.225,Budongo (Sonso),Sonso (FK),FK,3192 FK single ph drum (beh data-resting).WAV,Sonso_FK,1.056555944134687,61.08187135134896,long,1.4338343733773984
60,EAC,Budongo,Sonso,27.07.19,1.12071,1.12072,1.12072,0,5,With,Build-Up,Let-Down,1,3,NV,Resting,Resting,Resting,NV,NV,2,0.777029,777.029,Budongo (Sonso),Sonso (FK),FK,3192 FK single ph drum (beh data-resting).WAV,Sonso_FK,1.056555944134687,61.08187135134896,short,1.4338343733773984
60,EAC,Budongo,Sonso,27.07.19,1.12071,1.12072,1.12072,0,5,With,Build-Up,Let-Down,1,3,NV,Resting,Resting,Resting,NV,NV,3,0.086337,86.337,Budongo (Sonso),Sonso (FK),FK,3192 FK single ph drum (beh data-resting).WAV,Sonso_FK,1.056555944134687,61.08187135134896,long,1.4338343733773984
60,EAC,Budongo,Sonso,27.07.19,1.12071,1.12072,1.12072,0,5,With,Build-Up,Let-Down,1,3,NV,Resting,Resting,Resting,NV,NV,4,0.229124,229.124,Budongo (Sonso),Sonso (FK),FK,3192 FK single ph drum (beh data-resting).WAV,Sonso_FK,1.056555944134687,61.08187135134896,long,1.4338343733773984
69,EAC,Budongo,Sonso,13.10.18,1.65469,1.65469,1.65469,0,7,With,Roar,Let-Down,1,3,"Ph roar (like BUp), No climax",Traveling,Resting,Traveling,NV,NV,1,0.060781,60.781,Budongo (Sonso),Sonso (FK),FK,"ASO528 Sonso FK single ph drum (traveling-resting), unk single ph.WAV",Sonso_FK,0.7764329729681324,34.96515561523183,long,2.6165416690705205
69,EAC,Budongo,Sonso,13.10.18,1.65469,1.65469,1.65469,0,7,With,Roar,Let-Down,1,3,"Ph roar (like BUp), No climax",Traveling,Resting,Traveling,NV,NV,2,0.332064,332.064,Budongo (Sonso),Sonso (FK),FK,"ASO528 Sonso FK single ph drum (traveling-resting), unk single ph.WAV",Sonso_FK,0.7764329729681324,34.96515561523183,long,2.6165416690705205
69,EAC,Budongo,Sonso,13.10.18,1.65469,1.65469,1.65469,0,7,With,Roar,Let-Down,1,3,"Ph roar (like BUp), No climax",Traveling,Resting,Traveling,NV,NV,3,0.6276,627.6,Budongo (Sonso),Sonso (FK),FK,"ASO528 Sonso FK single ph drum (traveling-resting), unk single ph.WAV",Sonso_FK,0.7764329729681324,34.96515561523183,short,2.6165416690705205
69,EAC,Budongo,Sonso,13.10.18,1.65469,1.65469,1.65469,0,7,With,Roar,Let-Down,1,3,"Ph roar (like BUp), No climax",Traveling,Resting,Traveling,NV,NV,4,0.073054,73.05399999999999,Budongo (Sonso),Sonso (FK),FK,"ASO528 Sonso FK single ph drum (traveling-resting), unk single ph.WAV",Sonso_FK,0.7764329729681324,34.96515561523183,long,2.6165416690705205
69,EAC,Budongo,Sonso,13.10.18,1.65469,1.65469,1.65469,0,7,With,Roar,Let-Down,1,3,"Ph roar (like BUp), No climax",Traveling,Resting,Traveling,NV,NV,5,0.454927,454.927,Budongo (Sonso),Sonso (FK),FK,"ASO528 Sonso FK single ph drum (traveling-resting), unk single ph.WAV",Sonso_FK,0.7764329729681324,34.96515561523183,short,2.6165416690705205
69,EAC,Budongo,Sonso,13.10.18,1.65469,1.65469,1.65469,0,7,With,Roar,Let-Down,1,3,"Ph roar (like BUp), No climax",Traveling,Resting,Traveling,NV,NV,6,0.10626,106.25999999999999,Budongo (Sonso),Sonso (FK),FK,"ASO528 Sonso FK single ph drum (traveling-resting), unk single ph.WAV",Sonso_FK,0.7764329729681324,34.96515561523183,long,2.6165416690705205
72,EAC,Budongo,Sonso,31.10.18,1.59557,1.59556,1.59556,0,12,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,1,0.158818,158.81799999999998,Budongo (Sonso),Sonso (PS),PS,"ASO907 Sonso PS single ph drum traveling (not seen, beh data- out of sight).WAV",Sonso_PS,0.3731925282909798,15.806198938118968,long,0
72,EAC,Budongo,Sonso,31.10.18,1.59557,1.59556,1.59556,0,12,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,2,0.129505,129.505,Budongo (Sonso),Sonso (PS),PS,"ASO907 Sonso PS single ph drum traveling (not seen, beh data- out of sight).WAV",Sonso_PS,0.3731925282909798,15.806198938118968,long,0
72,EAC,Budongo,Sonso,31.10.18,1.59557,1.59556,1.59556,0,12,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,3,0.162711,162.71099999999998,Budongo (Sonso),Sonso (PS),PS,"ASO907 Sonso PS single ph drum traveling (not seen, beh data- out of sight).WAV",Sonso_PS,0.3731925282909798,15.806198938118968,long,0
72,EAC,Budongo,Sonso,31.10.18,1.59557,1.59556,1.59556,0,12,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,4,0.066413,66.413,Budongo (Sonso),Sonso (PS),PS,"ASO907 Sonso PS single ph drum traveling (not seen, beh data- out of sight).WAV",Sonso_PS,0.3731925282909798,15.806198938118968,long,0
72,EAC,Budongo,Sonso,31.10.18,1.59557,1.59556,1.59556,0,12,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,5,0.149429,149.429,Budongo (Sonso),Sonso (PS),PS,"ASO907 Sonso PS single ph drum traveling (not seen, beh data- out of sight).WAV",Sonso_PS,0.3731925282909798,15.806198938118968,long,0
72,EAC,Budongo,Sonso,31.10.18,1.59557,1.59556,1.59556,0,12,With,Climax,Let-Down,2,3,NV,Traveling,Traveling,Traveling,NV,NV,6,0.10626,106.25999999999999,Budongo (Sonso),Sonso (PS),PS,"ASO907 Sonso PS single ph drum traveling (not seen, beh data- out of sight).WAV",Sonso_PS,0.3731925282909798,15.806198938118968,long,0
